id,title,artist,rights,genre,Department,tags,notes
75136,Unknown,Bhadrabahu,CC0-1.0,Paintings,Asian Art,,"Folio; India (Gujarat); Unknown; Ink, opaque watercolor, and gold on paper; (Average size .1–.71): 4 1/2 x 11 3/8 in. (11.4 x 28.9 cm); 15th century; Asian Art; Unknown is a Unknown Folio by the India (Gujarat) artist Bhadrabahu. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring (Average size .1–.71): 4 1/2 x 11 3/8 in. (11.4 x 28.9 cm), the work is classified as Paintings and was created in 15th century."
78283,星曼荼羅図 (Hoshi mandara zu)|Star Mandala,Unknown,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Kamakura period (1185–1333)–Nanbokuchō period (1336–92); Hanging scroll; ink, color, gold, and cut gold on silk; Image: 50 1/2 × 46 1/4 in. (128.3 × 117.5 cm)
Overall with mounting: 80 1/4 × 51 in. (203.8 × 129.5 cm)
Overall with knobs: 80 1/4 × 52 3/4 in. (203.8 × 134 cm); 13th–14th century; Asian Art; 星曼荼羅図 (Hoshi mandara zu)|Star Mandala is a Kamakura period (1185–1333)–Nanbokuchō period (1336–92) Hanging scroll by the Japan artist.This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink, color, gold, and cut gold on silk. Measuring Image: 50 1/2 × 46 1/4 in. (128.3 × 117.5 cm)
Overall with mounting: 80 1/4 × 51 in. (203.8 × 129.5 cm)
Overall with knobs: 80 1/4 × 52 3/4 in. (203.8 × 134 cm), the work is classified as Paintings and was created in 13th–14th century."
752007,馬鳴菩薩像|Memyō Bosatsu (Ashvaghosha Bodhisattva) Mounted on a Horse,Unidentified,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573); Hanging scroll; ink, color and gold on paper; Image: 19 3/4 × 11 3/4 in. (50.2 × 29.8 cm)
Overall with mounting: 62 1/2 × 18 7/16 in. (158.8 × 46.9 cm)
Overall with knobs: 62 1/2 × 19 7/16 in. (158.8 × 49.3 cm); 15th–16th century; Asian Art; 馬鳴菩薩像|Memyō Bosatsu (Ashvaghosha Bodhisattva) Mounted on a Horse is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Unidentified. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink, color and gold on paper. Measuring Image: 19 3/4 × 11 3/4 in. (50.2 × 29.8 cm)
Overall with mounting: 62 1/2 × 18 7/16 in. (158.8 × 46.9 cm)
Overall with knobs: 62 1/2 × 19 7/16 in. (158.8 × 49.3 cm), the work is classified as Paintings and was created in 15th–16th century."
36179,清  徐祥  小鳥水仙  扇面|Birds and Narcissus,Xu Xiang,CC0-1.0,Paintings,Asian Art,,"Folding fan mounted as an album leaf; China; Qing dynasty (1644–1911); Folding fan mounted as an album leaf; ink and color on alum paper; 7 1/4 x 21 in. (18.4 x 53.3 cm); dated 1883; Asian Art; 清  徐祥  小鳥水仙  扇面|Birds and Narcissus is a Qing dynasty (1644–1911) Folding fan mounted as an album leaf by the China artist Xu Xiang. This piece, part of the Asian Art collection, is crafted using Folding fan mounted as an album leaf; ink and color on alum paper. Measuring 7 1/4 x 21 in. (18.4 x 53.3 cm), the work is classified as Paintings and was created in dated 1883."
75085,Unknown,Bhadrabahu,CC0-1.0,Paintings,Asian Art,,"Folio; India (Gujarat); Unknown; Ink, opaque watercolor, and gold on paper; (Average size .1–.71): 4 1/2 x 11 3/8 in. (11.4 x 28.9 cm); 15th century; Asian Art; Unknown is a Unknown Folio by the India (Gujarat) artist Bhadrabahu. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring (Average size .1–.71): 4 1/2 x 11 3/8 in. (11.4 x 28.9 cm), the work is classified as Paintings and was created in 15th century."
49049,Unknown,Matsumura Goshun,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on paper; 69 x 36 7/8 in. (175.2 x 93.6 cm); 18th century; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Matsumura Goshun. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring 69 x 36 7/8 in. (175.2 x 93.6 cm), the work is classified as Paintings and was created in 18th century."
37917,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Rajasthan, Mewar); Unknown; Ink and opaque watercolor on paper; 10 3/8 x 16 3/8 in. (26.4 x 41.6 cm); ca. 1710; Asian Art; Unknown is a Unknown Folio by the India (Rajasthan, Mewar) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 10 3/8 x 16 3/8 in. (26.4 x 41.6 cm), the work is classified as Paintings and was created in ca. 1710."
55304,松村呉春筆　葡萄図|Grapevine,Matsumura Goshun,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink on silk; Image: 10 7/16 × 16 1/8 in. (26.5 × 40.9 cm)
Overall with mounting: 43 1/16 × 20 5/16 in. (109.4 × 51.6 cm)
Overall with knobs: 43 1/16 × 22 1/16 in. (109.4 × 56 cm); after 1790; Asian Art; 松村呉春筆　葡萄図|Grapevine is a Edo period (1615–1868) Hanging scroll by the Japan artist Matsumura Goshun. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on silk. Measuring Image: 10 7/16 × 16 1/8 in. (26.5 × 40.9 cm)
Overall with mounting: 43 1/16 × 20 5/16 in. (109.4 × 51.6 cm)
Overall with knobs: 43 1/16 × 22 1/16 in. (109.4 × 56 cm), the work is classified as Paintings and was created in after 1790."
36035,Unknown,Wen Tong,CC0-1.0,Paintings,Asian Art,,"Handscroll; China; Ming dynasty (1368–1644); Handscroll; ink and color on silk; Image: 22 x 101 in. (55.9 x 256.5 cm); 16th century; Asian Art; Unknown is a Ming dynasty (1368–1644) Handscroll by the China artist Wen Tong. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on silk. Measuring Image: 22 x 101 in. (55.9 x 256.5 cm), the work is classified as Paintings and was created in 16th century."
44794,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Wall painting; China (Xinjiang Uyghur Autonomous Region); Kizil kingdom; Pigments on mud plaster; 32 x 14 3/4 in. (81.3 x 37.5 cm); ca. 6th–7th century; Asian Art; Unknown is a Kizil kingdom Wall painting by the China (Xinjiang Uyghur Autonomous Region) artist.This piece, part of the Asian Art collection, is crafted using Pigments on mud plaster. Measuring 32 x 14 3/4 in. (81.3 x 37.5 cm), the work is classified as Paintings and was created in ca. 6th–7th century."
73299,清  佚名  黃河萬里圖  卷|Ten Thousand Miles along the Yellow River,Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Handscrolls; China; Qing dynasty (1644–1911); Two handscrolls; ink, color, and gold on silk; Image: 30 11/16 in. × 42 ft. 1 7/8 in. (78 × 1285 cm)
Overall with mounting: 32 7/8 in. × 42 ft. 1 7/8 in. (83.5 × 1285 cm); datable to 1690–1722; Asian Art; 清  佚名  黃河萬里圖  卷|Ten Thousand Miles along the Yellow River is a Qing dynasty (1644–1911) Handscrolls by the China artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Two handscrolls; ink, color, and gold on silk. Measuring Image: 30 11/16 in. × 42 ft. 1 7/8 in. (78 × 1285 cm)
Overall with mounting: 32 7/8 in. × 42 ft. 1 7/8 in. (83.5 × 1285 cm), the work is classified as Paintings and was created in datable to 1690–1722."
36157,清  劉德六  松鼠葡萄  扇面|Squirrel and Grape,Liu Deliu,CC0-1.0,Paintings,Asian Art,,"Folding fan mounted as an album leaf; China; Qing dynasty (1644–1911); Folding fan mounted as an album leaf; ink and color on alum paper; 6 15/16 x 20 1/16 in. (17.6 x 51 cm); dated 1868; Asian Art; 清  劉德六  松鼠葡萄  扇面|Squirrel and Grape is a Qing dynasty (1644–1911) Folding fan mounted as an album leaf by the China artist Liu Deliu. This piece, part of the Asian Art collection, is crafted using Folding fan mounted as an album leaf; ink and color on alum paper. Measuring 6 15/16 x 20 1/16 in. (17.6 x 51 cm), the work is classified as Paintings and was created in dated 1868."
40309,元     佚名  倣錢選     梨花圖    卷|Pear Blossoms,Unidentified|Qian Xuan,CC0-1.0,Paintings,Asian Art,,"Handscroll; China; Yuan dynasty (1271–1368); Handscroll; ink and color on paper; Image: 12 5/16 x 37 7/8 in. (31.3 x 96.2 cm)
Overall with mounting: 12 5/8 x 34 ft. 9 1/8 in. (32.1 x 1059.5 cm); ca. 1280; Asian Art; 元     佚名  倣錢選     梨花圖    卷|Pear Blossoms is a Yuan dynasty (1271–1368) Handscroll by the China artist Unidentified|Qian Xuan. This piece, part of the Asian Art collection, is crafted using Handscroll; ink and color on paper. Measuring Image: 12 5/16 x 37 7/8 in. (31.3 x 96.2 cm)
Overall with mounting: 12 5/8 x 34 ft. 9 1/8 in. (32.1 x 1059.5 cm), the work is classified as Paintings and was created in ca. 1280."
51679,Unknown,Unidentified artist|Hao Cheng,CC0-1.0,Paintings,Asian Art,,"Fan mounted as an album leaf; China; Ming dynasty (1368–1644); Fan mounted as an album leaf; ink and color on silk; 8 5/8 x 9 3/16 in. (21.9 x 23.3 cm); Unknown; Asian Art; Unknown is a Ming dynasty (1368–1644) Fan mounted as an album leaf by the China artist Unidentified artist|Hao Cheng. This piece, part of the Asian Art collection, is crafted using Fan mounted as an album leaf; ink and color on silk. Measuring 8 5/8 x 9 3/16 in. (21.9 x 23.3 cm), the work is classified as Paintings ."
853796,明　葉廣　月下漁夫圖　軸|Fisherman viewing the moon,Ye Guang,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Ming dynasty (1368–1644); Hanging scroll; ink and color on silk; Image: 57 1/2 × 29 1/2 in. (146.1 × 74.9 cm); ca. 1600; Asian Art; 明　葉廣　月下漁夫圖　軸|Fisherman viewing the moon is a Ming dynasty (1368–1644) Hanging scroll by the China artist Ye Guang. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 57 1/2 × 29 1/2 in. (146.1 × 74.9 cm), the work is classified as Paintings and was created in ca. 1600."
37927,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Painting; India; Unknown; Ink and opaque watercolor on paper; 2 1/2 x 5 5/16 in. (6.3 x 13.5 cm); 1650–60; Asian Art; Unknown is a Unknown Painting by the India artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 2 1/2 x 5 5/16 in. (6.3 x 13.5 cm), the work is classified as Paintings and was created in 1650–60."
72589,Unknown,Stipple Master|Jai Ram,CC0-1.0,Paintings,Asian Art,,"Painting; India (Rajasthan, Mewar); Unknown; Ink, opaque watercolor, gold, and Basra pearls on paper; 8 1/4 x 7 1/2 in. (21 x 19 cm); ca. 1712; Asian Art; Unknown is a Unknown Painting by the India (Rajasthan, Mewar) artist Stipple Master|Jai Ram. This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, gold, and Basra pearls on paper. Measuring 8 1/4 x 7 1/2 in. (21 x 19 cm), the work is classified as Paintings and was created in ca. 1712."
40195,明   佚名   （舊傳）吳炳   枇杷   扇|Bird on a Loquat Tree,Unidentified artist|Wu Bing,CC0-1.0,Paintings,Asian Art,,"Fan mounted as an album leaf; China; probably mid- to late Ming dynasty (1368–1644); Fan mounted as an album leaf; ink and color on silk; 10 1/2 x 10 3/4 in. (26.7 x 27.3 cm); Unknown; Asian Art; 明   佚名   （舊傳）吳炳   枇杷   扇|Bird on a Loquat Tree is a probably mid- to late Ming dynasty (1368–1644) Fan mounted as an album leaf by the China artist Unidentified artist|Wu Bing. This piece, part of the Asian Art collection, is crafted using Fan mounted as an album leaf; ink and color on silk. Measuring 10 1/2 x 10 3/4 in. (26.7 x 27.3 cm), the work is classified as Paintings ."
75049,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Gujarat); Unknown; Ink, opaque watercolor, and gold on paper; 4 3/8 x 10 5/8 in. (11.1 x 27 cm); 15th century; Asian Art; Unknown is a Unknown Folio by the India (Gujarat) artist.This piece, part of the Asian Art collection, is crafted using Ink, opaque watercolor, and gold on paper. Measuring 4 3/8 x 10 5/8 in. (11.1 x 27 cm), the work is classified as Paintings and was created in 15th century."
42347,瀟湘八景図|Eight Views of the Xiao and Xiang Rivers,Unknown,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573); One of a triptych of hanging scrolls; ink and color on paper; 60 7/8 x 23 1/4 in. (154.6 x 59.1 cm)
Entire scroll: 93 3/4 x 29 3/8 in. (238.1 x 74.6 cm)
Width w/ rollers: 31 3/4 in (80.6 cm); 16th century; Asian Art; 瀟湘八景図|Eight Views of the Xiao and Xiang Rivers is a Muromachi period (1392–1573) Hanging scroll by the Japan artist.This piece, part of the Asian Art collection, is crafted using One of a triptych of hanging scrolls; ink and color on paper. Measuring 60 7/8 x 23 1/4 in. (154.6 x 59.1 cm)
Entire scroll: 93 3/4 x 29 3/8 in. (238.1 x 74.6 cm)
Width w/ rollers: 31 3/4 in (80.6 cm), the work is classified as Paintings and was created in 16th century."
39906,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Wall painting; Xinjiang Uyghur Autonomous Region; Unknown; Water-based pigment on mud plaster; 11 3/4 x 8 1/2 in. (29.8 x 21.6 cm); ca. 6th century; Asian Art; Unknown is a Unknown Wall painting by the Xinjiang Uyghur Autonomous Region artist.This piece, part of the Asian Art collection, is crafted using Water-based pigment on mud plaster. Measuring 11 3/4 x 8 1/2 in. (29.8 x 21.6 cm), the work is classified as Paintings and was created in ca. 6th century."
39667,明     杜堇     伏生授經圖   軸|The Scholar Fu Sheng Transmitting the Book of Documents,Du Jin,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Ming dynasty (1368–1644); Hanging scroll; ink and color on silk; Image: 57 7/8 × 41 1/8 in. (147 × 104.5 cm)
Overall with mounting: 9 ft. 10 3/4 in. × 50 1/4 in. (301.6 × 127.6 cm)
Overall with knobs: 9 ft. 10 3/4 in. × 53 in. (301.6 × 134.6 cm); 15th–mid-16th century; Asian Art; 明     杜堇     伏生授經圖   軸|The Scholar Fu Sheng Transmitting the Book of Documents is a Ming dynasty (1368–1644) Hanging scroll by the China artist Du Jin. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 57 7/8 × 41 1/8 in. (147 × 104.5 cm)
Overall with mounting: 9 ft. 10 3/4 in. × 50 1/4 in. (301.6 × 127.6 cm)
Overall with knobs: 9 ft. 10 3/4 in. × 53 in. (301.6 × 134.6 cm), the work is classified as Paintings and was created in 15th–mid-16th century."
658681,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
36026,清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion,Wang Wenzhi,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Qing dynasty (1644–1911); Hanging scroll; ink and color on silk; 17 1/4 x 19 1/2 in. (43.8 x 49.5 cm); Unknown; Asian Art; 清 佚名 傳王文治  蘭亭修禊圖 軸|Spring Ablutions at the Orchid Pavilion is a Qing dynasty (1644–1911) Hanging scroll by the China artist Wang Wenzhi. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 17 1/4 x 19 1/2 in. (43.8 x 49.5 cm), the work is classified as Paintings ."
36188,近代  吳石僊  春江煙雨  扇面|Misty Rain on the River in Spring,Wu Shixian,CC0-1.0,Paintings,Asian Art,,"Folding fan mounted as an album leaf; China; Qing dynasty (1644–1911); Folding fan mounted as an album leaf; ink on gold-flecked paper; 7 1/8 x 20 1/4 in. (18.1 x 51.4 cm); Unknown; Asian Art; 近代  吳石僊  春江煙雨  扇面|Misty Rain on the River in Spring is a Qing dynasty (1644–1911) Folding fan mounted as an album leaf by the China artist Wu Shixian. This piece, part of the Asian Art collection, is crafted using Folding fan mounted as an album leaf; ink on gold-flecked paper. Measuring 7 1/8 x 20 1/4 in. (18.1 x 51.4 cm), the work is classified as Paintings ."
45796,Unknown,Torii Kiyonaga,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on silk; 40 3/4 x 12 1/2 in. (103.5 x 31.8 cm); 18th century; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Torii Kiyonaga. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring 40 3/4 x 12 1/2 in. (103.5 x 31.8 cm), the work is classified as Paintings and was created in 18th century."
45709,Unknown,Kano Shōun,CC0-1.0,Paintings,Asian Art,,"Painting; Japan; Edo period (1615–1868); Unmounted shikisi leaf; ink and color on silk; 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm); 17th century; Asian Art; Unknown is a Edo period (1615–1868) Painting by the Japan artist Kano Shōun. This piece, part of the Asian Art collection, is crafted using Unmounted shikisi leaf; ink and color on silk. Measuring 7 1/4 × 6 1/2 in. (18.4 × 16.5 cm), the work is classified as Paintings and was created in 17th century."
78108,Unknown,Taihō Shōkon,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink on paper; Image: 47 1/4 x 21 in. (120 x 53.3 cm); Unknown; Asian Art; Unknown is a Edo period (1615–1868) Hanging scroll by the Japan artist Taihō Shōkon. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink on paper. Measuring Image: 47 1/4 x 21 in. (120 x 53.3 cm), the work is classified as Paintings ."
49019,明  藍瑛  春江漁隱圖  軸|Hermit-Fisherman on a Spring River,Lan Ying,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Ming dynasty (1368–1644); Hanging scroll; ink and color on silk; Image: 72 3/4 x 35 3/4 in. (184.8 x 90.8 cm)
Overall with mounting: 98 3/4 x 43 1/8 in. (250.8 x 109.5 cm)
Overall with knobs: 98 3/4 x 46 3/8 in. (250.8 x 117.8 cm); dated 1632; Asian Art; 明  藍瑛  春江漁隱圖  軸|Hermit-Fisherman on a Spring River is a Ming dynasty (1368–1644) Hanging scroll by the China artist Lan Ying. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 72 3/4 x 35 3/4 in. (184.8 x 90.8 cm)
Overall with mounting: 98 3/4 x 43 1/8 in. (250.8 x 109.5 cm)
Overall with knobs: 98 3/4 x 46 3/8 in. (250.8 x 117.8 cm), the work is classified as Paintings and was created in dated 1632."
74658,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Painting; India (Himachal Pradesh, Guler); Unknown; Ink, wash, and translucent watercolor on paper; Image (sight): 7 5/8 x 11 3/8 in. (19.4 x 28.9 cm); ca. 1780; Asian Art; Unknown is a Unknown Painting by the India (Himachal Pradesh, Guler) artist.This piece, part of the Asian Art collection, is crafted using Ink, wash, and translucent watercolor on paper. Measuring Image (sight): 7 5/8 x 11 3/8 in. (19.4 x 28.9 cm), the work is classified as Paintings and was created in ca. 1780."
44873,明  陳洪綬  山水花鳥人物圖   扇冊|Landscapes and Flowers,Chen Hongshou,CC0-1.0,Paintings,Asian Art,,"Folding fans mounted as album leaves; China; late Ming (1368–1644)–early Qing (1644–1911) dynasty; Twelve folding fans mounted as album leaves; ink and color on gold paper; 9 1/2 x 20 1/2 in. (24.1 x 52.1 cm); first half of the 17th century; Asian Art; 明  陳洪綬  山水花鳥人物圖   扇冊|Landscapes and Flowers is a late Ming (1368–1644)–early Qing (1644–1911) dynasty Folding fans mounted as album leaves by the China artist Chen Hongshou. This piece, part of the Asian Art collection, is crafted using Twelve folding fans mounted as album leaves; ink and color on gold paper. Measuring 9 1/2 x 20 1/2 in. (24.1 x 52.1 cm), the work is classified as Paintings and was created in first half of the 17th century."
37884,Unknown,Unknown,CC0-1.0,Paintings,Asian Art,,"Folio; India (Madhya Pradesh, Malwa); Unknown; Ink and opaque watercolor on paper; 7 3/4 x 6 in. (19.7 x 15.2 cm); 1634; Asian Art; Unknown is a Unknown Folio by the India (Madhya Pradesh, Malwa) artist.This piece, part of the Asian Art collection, is crafted using Ink and opaque watercolor on paper. Measuring 7 3/4 x 6 in. (19.7 x 15.2 cm), the work is classified as Paintings and was created in 1634."
49178,清 石濤 (朱若極) 秋林人醉圖 軸 紙本|Drunk in Autumn Woods,Shitao (Zhu Ruoji),CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Qing dynasty (1644–1911); Hanging scroll; ink and color on paper; Image: 63 3/8 × 27 3/4 in. (161 × 70.5 cm)
Overall with mounting: 8 ft. 11 1/2 in. × 33 3/8 in. (273.1 × 84.8 cm)
Overall with knobs: 8 ft. 11 1/2 in. × 36 7/8 in. (273.1 × 93.7 cm); ca. 1702; Asian Art; 清 石濤 (朱若極) 秋林人醉圖 軸 紙本|Drunk in Autumn Woods is a Qing dynasty (1644–1911) Hanging scroll by the China artist Shitao (Zhu Ruoji). This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 63 3/8 × 27 3/4 in. (161 × 70.5 cm)
Overall with mounting: 8 ft. 11 1/2 in. × 33 3/8 in. (273.1 × 84.8 cm)
Overall with knobs: 8 ft. 11 1/2 in. × 36 7/8 in. (273.1 × 93.7 cm), the work is classified as Paintings and was created in ca. 1702."
49080,明/清  項聖謨  白菊圖  軸|White Chrysanthemums,Xiang Shengmo,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; China; Qing dynasty (1644–1911); Hanging scroll; color on paper; Image: 30 7/16 x 15 1/2 in. (77.3 x 39.4 cm)
Overall with mounting: 60 x 21 in. (152.4 x 53.3 cm)
Overall with knobs: 60 x 24 in. (152.4 x 61 cm); dated 1654; Asian Art; 明/清  項聖謨  白菊圖  軸|White Chrysanthemums is a Qing dynasty (1644–1911) Hanging scroll by the China artist Xiang Shengmo. This piece, part of the Asian Art collection, is crafted using Hanging scroll; color on paper. Measuring Image: 30 7/16 x 15 1/2 in. (77.3 x 39.4 cm)
Overall with mounting: 60 x 21 in. (152.4 x 53.3 cm)
Overall with knobs: 60 x 24 in. (152.4 x 61 cm), the work is classified as Paintings and was created in dated 1654."
845145,兼好法師画像 (Kenkō Hōshi zō)|兼好法師画賛 (Kenkō hōshi gasan)|Monk Kenkō Reading by Lamplight,Unidentified|Imperial Prince-Monk Ryōshō 良尚入道親王,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on paper; Image: 8 5/16 × 20 9/16 in. (21.1 × 52.3 cm)
Overall with mounting: 40 × 21 1/2 in. (101.6 × 54.6 cm)
Overall with knobs: 40 × 23 3/8 in. (101.6 × 59.4 cm); late 17th century; Asian Art; 兼好法師画像 (Kenkō Hōshi zō)|兼好法師画賛 (Kenkō hōshi gasan)|Monk Kenkō Reading by Lamplight is a Edo period (1615–1868) Hanging scroll by the Japan artist Unidentified|Imperial Prince-Monk Ryōshō 良尚入道親王. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 8 5/16 × 20 9/16 in. (21.1 × 52.3 cm)
Overall with mounting: 40 × 21 1/2 in. (101.6 × 54.6 cm)
Overall with knobs: 40 × 23 3/8 in. (101.6 × 59.4 cm), the work is classified as Paintings and was created in late 17th century."
671041,歌川豊春筆　桜下遊女と禿|Courtesan and her Attendant under a Cherry Tree,Utagawa Toyoharu,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Edo period (1615–1868); Hanging scroll; ink and color on silk; Image: 35 5/16 in. × 14 in. (89.7 × 35.5 cm)
Overall with mounting: 67 1/2 × 18 3/8 in. (171.5 × 46.7 cm)
Overall with knobs: 67 1/2 × 20 1/2 in. (171.5 × 52.1 cm); early 19th century; Asian Art; 歌川豊春筆　桜下遊女と禿|Courtesan and her Attendant under a Cherry Tree is a Edo period (1615–1868) Hanging scroll by the Japan artist Utagawa Toyoharu. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on silk. Measuring Image: 35 5/16 in. × 14 in. (89.7 × 35.5 cm)
Overall with mounting: 67 1/2 × 18 3/8 in. (171.5 × 46.7 cm)
Overall with knobs: 67 1/2 × 20 1/2 in. (171.5 × 52.1 cm), the work is classified as Paintings and was created in early 19th century."
51678,Unknown,Unidentified artist|Ma Lin,CC0-1.0,Paintings,Asian Art,,"Fan mounted as an album leaf; China; Ming dynasty (1368–1644); Fan mounted as an album leaf; ink and color on silk; 9 3/4 x 10 1/16 in. (24.8 x 25.6 cm); Unknown; Asian Art; Unknown is a Ming dynasty (1368–1644) Fan mounted as an album leaf by the China artist Unidentified artist|Ma Lin. This piece, part of the Asian Art collection, is crafted using Fan mounted as an album leaf; ink and color on silk. Measuring 9 3/4 x 10 1/16 in. (24.8 x 25.6 cm), the work is classified as Paintings ."
40434,Unknown,Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Album leaf; Korea; Joseon dynasty (1392–1910); Album leaf; ink and color on silk; 17 3/4 x 11 3/8 in. (45.1 x 28.9 cm); ca. 1650; Asian Art; Unknown is a Joseon dynasty (1392–1910) Album leaf by the Korea artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Album leaf; ink and color on silk. Measuring 17 3/4 x 11 3/8 in. (45.1 x 28.9 cm), the work is classified as Paintings and was created in ca. 1650."
54749,狗児図|A Pair of Puppies,Kawabata Gyokushō,CC0-1.0,Paintings,Asian Art,,"Album leaf; Japan; Meiji period (1868–1912); Album leaf; ink on silk; 13 1/2 x 10 7/8 in. (34.3 x 27.6 cm); ca. 1887–92; Asian Art; 狗児図|A Pair of Puppies is a Meiji period (1868–1912) Album leaf by the Japan artist Kawabata Gyokushō. This piece, part of the Asian Art collection, is crafted using Album leaf; ink on silk. Measuring 13 1/2 x 10 7/8 in. (34.3 x 27.6 cm), the work is classified as Paintings and was created in ca. 1887–92."
51736,Unknown,Unidentified artist,CC0-1.0,Paintings,Asian Art,,"Fan mounted as an album leaf; China; Ming dynasty (1368–1644); Fan mounted as an album leaf; ink and color on silk; 9 1/4 x 10 1/8 in. (23.5 x 25.7 cm); Unknown; Asian Art; Unknown is a Ming dynasty (1368–1644) Fan mounted as an album leaf by the China artist Unidentified artist. This piece, part of the Asian Art collection, is crafted using Fan mounted as an album leaf; ink and color on silk. Measuring 9 1/4 x 10 1/8 in. (23.5 x 25.7 cm), the work is classified as Paintings ."
829381,"源宗于　「藤房本　三十六歌仙絵巻」断簡|Minamoto no Muneyuki, from the “Fujifusa Version” of Thirty-six Poetic Immortals (Fujifusa-bon Sanjūrokkasen emaki)",Unidentified|Emperor Godaigo,CC0-1.0,Paintings,Asian Art,,"Hanging scroll; Japan; Muromachi period (1392–1573); Hanging scroll; ink and color on paper; Image: 9 1/4 × 16 1/16 in. (23.5 × 40.8 cm)
Overall with mounting: 42 1/8 × 22 7/16 in. (107 × 57 cm); early 15th century; Asian Art; 源宗于　「藤房本　三十六歌仙絵巻」断簡|Minamoto no Muneyuki, from the “Fujifusa Version” of Thirty-six Poetic Immortals (Fujifusa-bon Sanjūrokkasen emaki) is a Muromachi period (1392–1573) Hanging scroll by the Japan artist Unidentified|Emperor Godaigo. This piece, part of the Asian Art collection, is crafted using Hanging scroll; ink and color on paper. Measuring Image: 9 1/4 × 16 1/16 in. (23.5 × 40.8 cm)
Overall with mounting: 42 1/8 × 22 7/16 in. (107 × 57 cm), the work is classified as Paintings and was created in early 15th century."
